publishedAt,authorDisplayName,textDisplay,likeCount
2024-11-12T18:03:00Z,@misakamikoto3319,Let them cook!!,0
2024-11-12T17:58:15Z,@pixeltime16,perbanyak iklan sebagus ini,1
2024-11-12T17:36:44Z,@KinoYukino,BNI????,0
2024-11-12T17:01:10Z,@TheHimikoToga,i dont understand anything but this is fire,0
2024-11-12T16:52:44Z,@akirawow,hebat bener BNI 😂,0
2024-11-12T16:48:46Z,@muhamadsoleh572,INFOKAN EPS 2 CUY🔥🔥,0
2024-11-12T16:34:45Z,@Ruminas-Valentine,iklan mengikuti perkembangan zaman,1
2024-11-12T16:30:50Z,@FishyFishyFishFish,"LET HIM COOOKK,LET HIM COOOOOOKKK....",0
2024-11-12T16:16:07Z,@bluekzi,Yang setuju lanjut ketik 1 ☝️,0
2024-11-12T16:09:05Z,@apasihsayang3881,Infokan seiyuu anak kecilnya min,0
2024-11-12T16:03:02Z,@LawlietL-y7n,"geloo, gw kira bakal kyk anime ppt",0
2024-11-12T16:00:10Z,@muhammadferdiansyah2776,"Gokil animasi nya,penasaran orng indo apa bukan wkwk",0
2024-11-12T15:54:01Z,@RavRaventears,Iyh,1
2024-11-12T15:50:59Z,@rezasuryas1838,Mengalahkan anime blue lock season 2,0
2024-11-12T15:45:56Z,@Hizumiii.,LEBIH BAIK DARI GEMBOK BIRU🗣️🔥,0
2024-11-12T15:43:14Z,@pionixelils7612,Min jadiin series🙏🙏😘🥹🥹🥹,0
2024-11-12T15:38:08Z,@ilhammaulana8995,Seiyuu nya siapa cik?,0
2024-11-12T15:25:11Z,@jefriwhiterose4751,WHO LET HIM COOOk,0
2024-11-12T15:20:29Z,@zoffy09,Mahkota mu ketinggalan kakek 😂👑,2
2024-11-12T15:16:52Z,@Vainnesta,tim marketing harus naik gaji,1
2024-11-12T15:16:38Z,@muhlis9221,Wajib harus ada episode berikutnya 😂,0
2024-11-12T15:06:51Z,@ndyraven,Min season 2 nya update kapan 😂,1
2024-11-12T15:04:55Z,@dragonfallg4299,WKWKWKKWKW NICHIJOU VERSI INDONESIA,0
2024-11-12T15:03:47Z,@jokokalteng7643,peak,0
2024-11-12T14:57:34Z,@avchannel3085,BANK NICHIJOU INDONESIA,0
2024-11-12T14:51:42Z,@githubku,kereennnnn❤❤❤❤❤❤❤,0
2024-11-12T14:26:27Z,@wendix,Keren banget min 💥 ditunggu episode 2 nya wkwk,3
2024-11-12T14:17:18Z,@shakeelaalamsyah8799,AMPE LUPA BUATAN +62😭👍✨,0
2024-11-12T14:13:38Z,@Kamaru_is_Asian,Sugoi BNI 😱🔥,1
2024-11-12T14:10:24Z,@irhm450,Mantep rek,0
2024-11-12T13:57:24Z,@ahmadmukhlisin6976,bagus betul ni iklan comel comel jugak karakter,0
2024-11-12T13:55:19Z,@OHIONIME.DESU._,BETTER THAN BLUELOCK S2,0
2024-11-12T13:54:39Z,@weirdonme,BNI MEMASAK,0
2024-11-12T13:51:53Z,@YandiBudiansyah,Kerenn 🎉🎉🎉,0
2024-11-12T13:40:49Z,@batuajaib7975,"Kakek sayang cucu, minta 30k dikasih 1,5jt",0
2024-11-12T13:37:50Z,@ilhambudi95,Itu pengisi suaranya orang Jepang beneran?,0
2024-11-12T13:32:50Z,@rausyanrausyan7038,Let him cook,0
2024-11-12T13:26:06Z,@azwarrawza2450,Kesannya mirip anime nichijou njir🗿,0
2024-11-12T13:15:18Z,@k4ratachi,infokan season selanjutnya 🗣️🗣️🗣️🗣️,0
2024-11-12T13:12:14Z,@yezki8,BASED BNI-SAMA,1
2024-11-12T13:11:42Z,@edwardnewgate2534,"budaya jejepangan masuk ke BUMN😢, dasar pea",0
2024-11-12T13:09:25Z,@doraluffy,Kok gak ada dubbing indonya?,0
2024-11-12T13:04:27Z,@needleslinger5639,"Minta 30k dikasih 1,5jt 😂",0
2024-11-12T13:00:30Z,@arcrassher9510,BNI dan BMKG 1. Komisi cangkang Garry 0,0
2024-11-12T12:57:36Z,@Rupertjogn,Paylater ❌️<br>Pinjol ❌️<br>Ojii-chan no chikara ✅️,2
2024-11-12T12:37:36Z,@Pejuang.meme99,BJIR SIAPA YANG MEMBIARKAN BNI MEMASAK,0
2024-11-12T12:29:36Z,@miosybakti,"Animasi keren,kaya slice of life<br>Kalo aja indonesia niat bikin animasi bisa nih",0
2024-11-12T12:29:21Z,@Cagvuoficialminecraft,Fix ini pasti BNI nya sekarang isinya anak gen z semua,0
2024-11-12T12:25:49Z,@ThatIntrovertedWeeb_M,"kebetulan nih min, saya kan masih pakai m-banking bni jadul punya, nah itu perbedaannya apa ya apakah lebih memudahkan seperti kakek ini yang tiba-tiba password transaksinya langsung cepet gitu.<br><br>kalau permasalahan saya di versi jadul itu kalau nyimpen nomor rekening favorit baru akhir-akhir ini gak bisa, terus sebelum itu juga transaksi pakai qris selalu bermasalah dari mbanking.<br><br>mau transisi ke wondr sih tapi takut data kehilangan, seperti apakah akun mbanking yang sebelumnya tidak diperlukan lagi dan akan buat akun baru lagi di wondr.",0
2024-11-12T12:07:52Z,@rusliklk3219,Bahkan lebih baik dari kunci biru,0
2024-11-12T12:06:04Z,@mratheimperfec1033,Finally marketing dengan artist aseli dan bukan sok2 pake AI,0
2024-11-12T12:05:40Z,@BariqMaulana09,Alamak GG,0
2024-11-12T11:53:08Z,@exolsugoiotaku9071,Bagi link po kakeknya dimana😂,0
2024-11-12T11:47:26Z,@HANSZ_15,"Min lanjut seson 2 atau epsd 2, tergolong bagus animasinya 😊",0
2024-11-12T11:42:44Z,@kulkas-es,Tolong jadikan ini series 😭🙏,0
2024-11-12T11:42:11Z,@helgarobby705,Kyaaa 🫠,0
2024-11-12T11:41:27Z,@mikan2148,gelooo animasi nya,0
2024-11-12T11:35:05Z,@r1gaming200,Omaga bni,0
2024-11-12T11:32:17Z,@ArifRahman-nx6ry,wkwkwk beneran dong☕️,0
2024-11-12T11:29:45Z,@Tokucraftインドネシア人ライダー,Watdahel 🗿,0
2024-11-12T11:28:27Z,@felixjordan9845,W Iklan,0
2024-11-12T11:24:05Z,@FX_MANOR,"Sialan lo min, malah bikin hati ini yang loyal kr BR* jadi pengen pindah ke BNI.",0
2024-11-12T11:08:25Z,@teddikrauzer6003,hahha moga ada lanjutannya😂,0
2024-11-12T11:08:10Z,@shinkaito717,Sepertinya sekarang tidak hanya marjan saja yang memasak iklan,0
2024-11-12T11:05:30Z,@shadowmorgana,ehhhh bni taplus ga ada minimal saldo kah??,0
2024-11-12T11:02:58Z,@yansenprayoga6222,Untung ga pake ppt kyk blue lock.,0
2024-11-12T11:02:41Z,@astercalding9995,Wut the hell,0
2024-11-12T10:58:31Z,@BukanReika,we&#39;re gonna cook blue lock with this one 🗣️🔥🔥,2
2024-11-12T10:57:51Z,@josee2402,KOMINFO MANA BISA!!,0
2024-11-12T10:57:35Z,@brandohijau,BLUE LOCK menangis melihat ini😂,1
2024-11-12T10:54:28Z,@PinkuJanaiMagentaDa,Better Than &quot;S2 gembok Biru&quot; For Real 🔥🔥🔥,890
2024-11-13T05:10:28Z,@Nitzurekka,Poril poril 🗣🔥🔥🔥,33
2024-11-13T10:55:48Z,@Pixels144,diBandingin full S2 sama video 4 menit bejiiiir,26
2024-11-13T11:04:48Z,@Manggafr,Ya bagaimana lagi ​@@Pixels144,0
2024-11-13T20:57:32Z,@d.star728,​@@Pixels144stay mad,22
2024-11-14T04:52:57Z,@prod.om3ga,No shed blue lock better than this bum ass animation 🔥🔥🔥 🗣️,1
2024-11-12T10:53:25Z,@wahyuputra8460,Waw... bni kena racun wibu... tapi gpp.. animenya bagus..,0
2024-11-12T10:29:19Z,@sixxfany3,🗣🔥🔥🔥 menyala BNI ku,2
2024-11-12T10:25:50Z,@Gunawangod,Min eps 2 kapan,1
2024-11-12T10:25:33Z,@MoonaHoshinovahololive-ID,We got BNI Anime before Genshin Anime,0
2024-11-12T10:25:07Z,@ahmadaldiansyah2729,"Saatnya beralih ke bni bjir, gemes",0
2024-11-12T10:13:55Z,@thetm99,Bagi bagi 5K,1
2024-11-12T10:13:18Z,@maspratama2518,Alamak BNI x Helvetica Standar,0
2024-11-12T10:11:04Z,@gavariell,BNI cepat tambahkan eps 2 untuk ini🔥🔥🔥🗣🗣💯💯,2
2024-11-12T10:02:01Z,@123_bagasputra5,animation better than gembok biru s2,0
2024-11-12T09:59:51Z,@muhammadfarhanrasyid,Saya kira nichijou😂,0
2024-11-12T09:57:58Z,@azura2676,Things before GTA VI is really crazy 💀💀💀,1
2024-11-12T09:55:14Z,@Abzeox,Alamakkkk bank animeee,0
2024-11-12T09:54:41Z,@Hectōr_2304,VA nya siapa yak<br>Penasaran gweh😋😋,2
2024-11-12T09:54:24Z,@shiroakarii,Mahkotamu king,0
2024-11-12T09:52:18Z,@saferaaude4316,Original series dari BNI 🔥🔥👏,0
2024-11-12T09:51:13Z,@kemonololi,Fix viral inimah,1
2024-11-12T09:51:12Z,@dadunandescore4799,Pada ujungnya semua akan me wibu pada waktunya<br>Btw admin asik,0
2024-11-12T09:48:31Z,@imadenovandy3301,WHO LET BNI COOK???!,1
2024-11-12T09:48:27Z,@-Raylight,Dunno why I get recommended this but...<br>Where do we sign up?? Ojii-chan is the GOAT!! xD<br><br>Why the animation kinda reminds me of <del>Nichijou</del> Asobi Asobase 🤣🤣,1
2024-11-12T09:47:09Z,@kalipurokelir3985,Very good shows,0
2024-11-12T09:42:15Z,@mhktzz7065,JADIIN MAUMU 🗣🔥‼‼💯💯,1
2024-11-12T09:35:47Z,@azysutansyah7562,Gw kira si Hanako &quot;Asobi Asobase&quot; bjir....,0
2024-11-12T09:25:55Z,@Mathink-gv3wx,🔥🔥 biarkan dia memasak 🔥🔥,1
2024-11-12T09:25:00Z,@chinokaffu3680,Animator nya digaji selayaknya gk tuh <br>Tau tau kek di negara tetangga,0
2024-11-12T09:23:34Z,@irraningrrum4489,Serius ini dubbernya orang jepang kah?,0
2024-11-12T09:20:08Z,@villaininglasses8830,"kukira editan aja ternyata beneran sponsor dri bank BNI, gw bilang begini karena dub nya masih jepang 😂",0
2024-11-12T09:19:45Z,@TheGaid06,we got BNI anime before GTA  VI  🔥🔥,1
2024-11-12T09:18:28Z,@konoktumbal,kok keren pake dub jepang tapi tulisanya indo,0
2024-11-12T09:11:22Z,@y_TRD1,Waw sangat masterpiece dari BANK BNI ya Terima kasih telah membuat animasi ini,0
2024-11-12T09:04:36Z,@siikezz,Mantap njer,0
2024-11-12T09:02:54Z,@kontlku4117,🥶🥶🥶🥶🥶✍️✍️✍️✍️✍️✍️🔥🔥🔥🔥🔥🔥🔥,1
2024-11-12T09:00:38Z,@agungkrisna4544,Dunia alternatif dimana Jepang tidak pernah berhenti menjajah Indonesia,0
2024-11-12T08:54:39Z,@vanetti8771,waifu,0
2024-11-12T08:53:42Z,@acengfauzi584,Hell nahh omgat,1
2024-11-12T08:51:06Z,@jaluronline237,BNIchijou,0
2024-11-12T08:49:22Z,@fazzskuy7648,Geloo keren unik juga iklan ny😂😂😂😂,0
2024-11-12T08:44:01Z,@BintangGamersHD,Ploopyanimations: Nah I&#39;d cook,0
2024-11-12T08:36:52Z,@IniKyuune_69,Bank Nichijou Indonesia cuyyy!!<br><br>Ampe kukira ini dari Anime Nichijou eh ternyata.... CHIKABU KESEI YATTA,0
2024-11-12T08:34:51Z,@ahonebakane,Mantap 🤣🤣🤣,0
2024-11-12T08:32:23Z,@Andika_3311,Kami membutuhkan yang seperti ini lebih banyak lagi 🗣️🗣️🗣️🗣️🗣️🗣️🔥🔥🔥🔥🔥🔥🔥,3
2024-11-12T08:30:42Z,@brianaflsinaro,Ganggggg 😱,0
2024-11-12T08:12:31Z,@idowxt,deymnnn,0
2024-11-12T08:08:57Z,@AnakabahPrabowo,"Bahasanya Jepang tapi di Indonesia, ini gambaran kalo Indonesia dibawah jajahan Jepang modern kah😂",1
2024-11-12T08:03:28Z,@naufal595,pengisi suaranya kayak AI,0
2024-11-12T08:03:25Z,@AlvianGhozali,Infokan studio animasi,0
2024-11-12T07:46:24Z,@GraciaPan,Momen menegangkan 😶,0
2024-11-12T07:41:13Z,@hydraniumm,better animation than blue lock,3
2024-11-12T07:35:28Z,@patriayuda9798,Pake bahasa Indonesia dong,1
2024-11-12T07:33:02Z,@utsutsu_sumeragi,かわいいでよ。 😍,0
2024-11-12T07:39:51Z,@Bos_Meong,本物の日本人ですか？,0
2024-11-12T07:27:36Z,@mir47626,Mantap,0
2024-11-12T07:07:30Z,@kannacanaluz3979,kayaknya tu kakek nya kelebihan &quot;0&quot; deh pas transfer 🥲,1
2024-11-12T06:54:37Z,@Zuppy.7,"bank negara indonesia, tapi vonya jepun",1
2024-11-12T06:51:55Z,@Rynnxuwu,info eps 2 min,0
2024-11-12T06:40:12Z,@rakaaditya5147,kukira trailer anime terbaru bjir,1
2024-11-12T06:37:55Z,@pillaridha,nol nya kebanyakan mbaaaah Σ(ﾟ口ﾟ;)//,1
2024-11-12T06:36:20Z,@andriasyohanson8840,Keren,0
2024-11-12T06:31:33Z,@efendykurniawan3939,Sambil nunggu anime rapat S4 keluar mending nonton anime BNN dulu,0
2024-11-12T06:26:40Z,@augustikz,Ojii-chan daisuki❤,0
2024-11-12T06:26:33Z,@syahriacamilla30,Bluelock meninggalkan grup,0
2024-11-12T06:24:43Z,@yudikool3322,Let&#39;s go... Cute anime girls make the world a better place.,1
2024-11-12T06:15:16Z,@SUHARSIHharsih-y4s,kenapa waktu daftar wondr  disistem tdk ditampilkan buat PIN dan langsung verifikasi email terakir mau buat transaksi gak bisa.mohon jalan keluarnya..,0
2024-11-12T06:14:45Z,@Jrd_official,🔥,0
2024-11-12T06:09:59Z,@Riyanto-q9o,🗣️:Siapa yang membiarkan dia memasak animasi gembok biru‼️‼️,0
2024-11-12T06:08:16Z,@jefryfitriansyah699,Bahkan lebih smoth dari pada bulog s2,0
2024-11-12T06:02:40Z,@prastinoahmaddin79,"Ini keren sih, 👏🏻",0
2024-11-12T05:58:36Z,@saktiawansee,Wah keren sih. Gw minta series yg lainya min😊.🤞,0
2024-11-12T05:57:15Z,@thewithcraftyt7235,Gokil,0
2024-11-12T05:37:50Z,@alfingg9375,Lebih baik dr pada burger bangor 😅,0
2024-11-12T05:37:14Z,@malasngedit7212,BNI sudah di jajah 😭,0
2024-11-12T07:40:24Z,@Bos_Meong,dijajah cnnuy 😭😭💢💢,0
2024-11-12T05:36:04Z,@alifmanusia1140,YOOOOOOOO KITA MENDAPATKAN ANIME DARI BNI SEBELUM DIDDY MULAI AKSI 🔥🔥🔥🔥🔥🔥,0
2024-11-12T05:35:26Z,@kageza2059,Dawg kita mendapatkan nichijou Indonesia sebelum GTA  VI🗣️💥💥💥,0
2024-11-12T05:32:09Z,@MannS.KennedyIX,POSTINGAN IKLAN BNI AKAN DIPERBANYAK 🗣️🗣️🗣️🗣️🔥🔥🔥🔥💯💯💯💯💯💯💯🦅🦅🦅🦅🦅,0
2024-11-12T05:30:50Z,@manboik9243,BNI sedang memasak wak,0
2024-11-12T05:28:10Z,@AlvinFS27,Semua akan jd anime pd akhirnya (gw ada rekening BNI jirrr....),0
2024-11-12T05:24:20Z,@MannS.KennedyIX,Nichijou reference 💀,0
2024-11-12T05:03:29Z,@wibuundercover9017,Cari Security yang ramah ❎<br>Layani Nasabah dengan baik ❎<br>Bikin Iklan dengan gaya Anime ✅,1
2024-11-12T05:01:55Z,@AbiyuPutra-xk7to,Wait indonesian can make anime?,0
2024-11-12T05:00:59Z,@CBTechID,AYYYY YOOOO,0
2024-11-12T04:56:15Z,@yun601,andai saja kang kasir bilang ara ara,0
2024-11-12T04:54:17Z,@morusukaoneesan,Kakeknua soeharto njir,0
2024-11-12T04:40:49Z,@Nanoshach.,Keren sekali 😊,0
2024-11-12T04:32:16Z,@fadhelalfarizy4871,Anjir kirain tdi anime beneran😂,0
2024-11-12T04:31:58Z,@fazriyanoor9557,❤❤❤,0
2024-11-12T04:28:01Z,@Beliaulah,Absolute cinema 🖐🏻😋🖐🏻,0
2024-11-12T04:24:36Z,@nighterror180,Gila!!!! Voice actor &amp; animasinya bagus,1
2024-11-12T04:24:13Z,@hollow44444,Mereka tau pasar nya di mana 😂,0
2024-11-12T04:14:54Z,@botaoi4724,Let them COOK Let THEMMMM........COOK,0
2024-11-12T04:13:38Z,@Peerlessweabo,Hahhahhahah ni anime apaan ?😂,0
2024-11-12T04:13:34Z,@Y4NGLlATSEM0GAMATl,Norak banget rek,0
2024-11-12T04:12:59Z,@ShinArief,💕,1
2024-11-12T03:56:32Z,@Ri.arisunee,nichijou in Indonesian,0
2024-11-12T03:51:45Z,@erikyaniarto9064,"para weaboo sekarang udah jadi boss yah...gk heran sih, sinchan sekarang udah tua",0
2024-11-12T03:45:07Z,@Isco2209,GELOOOOOOOOO ALUS PISAN,2
2024-11-12T03:41:49Z,@dapidi9521,Buset,1
2024-11-12T03:40:05Z,@sangatduniawi2340,C&#39;mon Indonesia aku butuh animasi seperti ini untuk karya komik ku👏🏻,1
2024-11-12T03:37:04Z,@chanel_b1882,Untung si kakek gk gaptek 😂,1
2024-11-12T03:29:19Z,@christprima4692,"Katanya ini animasi buatan asli Indonesia,tapi kok dub Jepang sih bukan dub Indonesia?",0
2024-11-12T03:50:00Z,@Alexandrewelbreck,"Buat narik Wibu disini BG, 😅 karena biar terasa vibe animenya",0
2024-11-12T04:12:26Z,@SolidConcrete,Klo dub indo jelek jir..anime memng pling pas klo dubnya jepang.,0
2024-11-12T06:24:02Z,@Za_kki,​@@SolidConcretekalo bilang &quot;dub indo jelek&quot; kayaknya blom prnah nonton anime yg disiarin resmi di tv indo.😂,0
2024-11-12T06:32:00Z,@SolidConcrete,@@Za_kki Dub indo kedenger bgus waktu msih kecil..skrng mlah kedenger aneh..Mulai dri Dragon ball di indosiar smpe Naruto di GTV kedenger aneh aja..kaya maksa bahasa baku indonesia di tiap pengucapan.,0
2024-11-12T07:41:25Z,@Bos_Meong,​@@Za_kkijelek kaku soalnya bahasanya. Kecuali klo didub  fan,0
2024-11-12T03:25:55Z,@Terumi6,wow keren,2
2024-11-12T03:23:56Z,@tora2376,Alamak cik,1
2024-11-12T03:21:07Z,@danang7514,cinema.,1
2024-11-12T03:21:00Z,@HayumiXeun,Nani Kore BNI meluncurkan anime😮,2
2024-11-12T03:11:06Z,@ahmadsrizqi,Lucu banget😂,1
2024-11-12T03:05:51Z,@Xceedch667,waduh keknya mau pindah ke BNI nih gua geloo animasinya,1
2024-11-12T03:03:07Z,@anjaram5338,KELASSS BNI. lanjutin gk siiiii 🤣🤣🤣🤘,1
2024-11-12T02:57:38Z,@Natela_Hattori,MUCH BETTER THAN BLUE LOCK SEASON 2,1
2024-11-12T02:35:04Z,@Mono-bc2gy,Plis bang bikinin 1 season 😭😭😭😭😭🙏🙏🙏,1
2024-11-12T02:31:34Z,@faisfirstian09,Absolute Cinema 🗣🗣🔥🔥,1
2024-11-12T02:30:09Z,@DreadviceVEVO,"ditengah gempuran iklan dengan generative AI (yang gak diregulasiin dan malah di glorifikasi sama negara), BNI kasih angin segar kalo masih ada tempat untuk pelaku kreatif di indonesia. dan studio ploopyanimations membuktikan dengan karya yang luar biasa. Great job kalian, ditunggu episode selanjutnya.",10
2024-11-12T02:21:14Z,@Naav1,Kakek modern 🔥,1
2024-11-12T02:15:03Z,@eganugraha1860,pliss lanjutannya dong min bikin 😳,1
2024-11-12T02:08:02Z,@tomksav,"waifu bni bro, kita dapat sebelum gta 6🤯😱",2
2024-11-12T02:05:37Z,@ErenYeager-ql8ed,Di tunggu kelanjutannya  ep 2nya min,1
2024-11-12T01:47:38Z,@ryoutasan15,Keren banget kak✨♥️,1
2024-11-12T01:38:14Z,@NaokiKayoshiID,Peak Advertisement Anime Before GTA 6 Ahh Dawgg 😭😭🔥🔥🔥🔥,1
2024-11-12T01:21:26Z,@abilizard,peak,1
2024-11-12T01:18:03Z,@VictorOng99,Indonesia Central Bank got it&#39;s own anime. <br><br>Bruh.,1
2024-11-12T01:11:35Z,@sahlan266,D paksa liat iklan ❌<br>Maksa liat iklan ✅,3
2024-11-12T01:08:03Z,@TjahCalteem,"Ini harus jd series wey, dibiayai oleh BNI 🔥",1
2024-11-12T00:33:26Z,@ANTI_FANATIC_NIH_BOSS,Anime tanpa embel embel Unreal Engine 🔥🔥,1
2024-11-12T00:29:35Z,@bubu75K,arigatou ojii san,1
2024-11-12T00:24:57Z,@zylsa.23,Kelassss king,0
2024-11-12T00:16:35Z,@MaungZy0,Sampe ga sadar kalo ini cuma iklan aowkwowkoa 🗿🤙,2
2024-11-12T00:15:29Z,@kami_two,Chat apakah ini nyata?!!,0
2024-11-12T00:14:05Z,@bombadt-yt9818,Nani?!<br><br>Style nya mengingatkan Ichigo Mashimaro,1
2024-11-12T00:09:58Z,@namrauschannel4777,"Saya ingin mengapresiasi yang sebesar besarnya terhadap bank BNI yang sudah mau membuat ini, walaupun gw pakenya BRI 😂",0
2024-11-12T00:08:36Z,@tonostru341,Jadiin series gk sih ini wkwk,0
2024-11-11T23:50:38Z,@naufal45-ts9pf,"Mantap sih ini mah, ya walah Masih pake bahasa jepang",0
2024-11-11T23:40:32Z,@Wahyukurniasetyawan,Baru kali ini liat anime lokal gak kaku,3
2024-11-11T23:38:24Z,@myBeast-kw6fj,"Pakai dub Indonesia dong min, terima kasih. 🙏",2
2024-11-11T23:38:14Z,@MulyonoSigma,Bro benar-benar mengalahkan blue lock s2💀💀,335
2024-11-12T09:43:14Z,@garamxd,blue lock s2 yg ngerjain 1 orang doang:b,9
2024-11-13T13:03:38Z,@SugarCandy-l7x,🤣🤣,4
2024-11-19T05:31:34Z,@YoyokKusumo,​@@garamxd tugas kuliah mata kuliah olah raga😮,0
2024-11-19T09:14:07Z,@garamxd,@@YoyokKusumo kurang karyawan ama budget itu,0
2024-11-21T08:11:07Z,@frezzhd_official,wkwkwk 😂😂😂😂,0
2024-11-11T23:37:44Z,@Wahyukurniasetyawan,"Nanggung min, buat 1 season 😂",1
2024-11-11T23:25:23Z,@Z3ne39,O kawai koto.,1
2024-11-11T23:24:21Z,@indrasufriadi620,Aku terpesona <br>Siapa yg membiarkan bni memasak,1
2024-11-11T23:22:35Z,@danaajahh9020,Secepat itu transaksinya 😂😂,1
2024-11-11T23:21:41Z,@Chisato_Strafe,"I supposed in the alternate timeline, Indonesian speaks Japanese 😂",0
2024-11-11T23:17:29Z,@buburhitam,"Nyalakan apinya, bro sudah mulai memadak🗣️🔥",1
2024-11-11T23:11:23Z,@Xerz-2008,BNI 1 - 0 gembok biru<br>Segi animasi,2
2024-11-11T23:05:23Z,@Ibnuferdiana67,Gila merasa bangga saya jadi bagian dari nasabah BNI 🔥🔥,1
2024-11-11T23:01:46Z,@GSR_handler,Eh?,0
2024-11-11T22:52:38Z,@rizman1564,Yuko nichijo vibes XD,1
2024-11-11T22:52:02Z,@rizman1564,"Imut, tpi knp harus dub jp",0
2024-11-11T22:48:36Z,@JosyamJoestar,Absolute Cinema,1
2024-11-11T22:45:13Z,@fluffycat07,Ada ada saja iklan jaman skrng😂🗿<br><br>Tpi bagus sih unik sangat memancing genzet📈,1
2024-11-11T22:42:32Z,@fardSQ,BNI Anime mentioned 🗣️🗣️🔥🔥🗣️🗣️🔥💯💯,9
2024-11-11T22:35:06Z,@oneal4636,Klo gk salah BNI buka cabang ke jepang juga kan ya?,2
2024-11-11T22:28:43Z,@fahrenheit1522,"Ketika yg lain bermalas²an pake AI, BNI menyala dengan animasinya 🔥🔥🔥 <br><br>semoga kedepannya para animator Indonesia dan para pelaku seni digital bisa lebih diapresiasi dan bisa memajukan animasi di Indonesia",793
2024-11-13T08:41:22Z,@teritip2006,Bagus animenya wajah nya gak datar mirip kaya anime berkualitas 🎌 semoga kedepannya animasinya berkembang let&#39;s go 🔥🔥🔥,14
2024-11-14T03:53:51Z,@vanzqtb,Real cuy,2
2024-11-11T22:13:10Z,@miftahulhikam8240,Otw jadi member,0
2024-11-11T22:02:01Z,@karistartnotenough6358,Terasa banget Nichijou vibesnya<br><br>AKu ingin tahu siapa studio yang membuat animasinya ?,3
2024-11-11T22:12:07Z,@Sky_blue_in_the_dream,yang di-pin sama admin BNI di atas,0
2024-11-11T21:20:12Z,@NaufalN2,"Marjan dg CGI nya, BNI dg animenya 😱",17
2024-11-30T09:40:49Z,@anandarahmanhakim755,Absolute cinema😌🙌,0
2024-11-11T20:18:54Z,@Ryzeken9,"Belom lama di rilis, udah jadi bahan aturan 34 wak 😂😂😂",2
2024-11-11T19:59:23Z,@caesavalent5193,Kapan rilis 12 eps nya min,0
2024-11-11T19:20:54Z,@ReiSomethin_,Kapan lagi BANK NEGARA INDONESIA Bikin Anime coyyyy<br><br>Semua akan Anime pada masanya🗣️🗣️🗣️🔥🔥💢,1
2024-11-11T18:59:13Z,@Gara334fvx,No way anime dari BNI🔥🔥🔥,0
2024-11-11T18:45:40Z,@amaruki.official2_3,ilustratornya sapa min?,0
2024-11-11T18:44:45Z,@Tamrinschannel,OMAAAAGAAAAA BNI MULAI MENARIK KAUM WIBUUUUU,1
2024-11-11T18:22:27Z,@hiki0015,Min ini perlu series :v,2
2024-11-11T18:09:31Z,@FADHIL_osudroid,"<a href=""https://www.youtube.com/watch?v=GPR7sTZUBMI&amp;t=208"">3:28</a> momen momen bikin jantung mau copot",8
2024-11-11T18:04:39Z,@FADHIL_osudroid,"bentar, ini va nya orang jepang?",0
2024-11-11T18:03:53Z,@arkandy7314,Helvetica Staaanndaaaaaard~,2
2024-11-11T17:59:48Z,@ichikyaru,We got anime commercial BNI before gta 6 📢📢🗣️,0
2024-11-11T17:45:11Z,@LtREGNUM,Cute animation.,0
2024-11-11T17:27:44Z,@juanindojorgijanad782,Beneran ada 50 ribu rupiah?,0
2024-11-11T17:25:27Z,@Falopang,Part 2 min plissss,1
2024-11-11T17:15:11Z,@yulio_ore,Aku mau 12 Episode 😂,1
2024-11-11T16:59:37Z,@riptoudin,Ini iklan yg ditunggu tunggu kelanjutannya selain iklan marjann,0
2024-11-11T16:44:29Z,@Lahkokilang.,BIARKAN BNI MEMASAK 🔥🔥,0
2024-11-11T16:44:22Z,@NoviarDAndhika,"bca bikin vidio pendek yang memoreble, bri bikin bahaya penipuan online, semoga bni tetap kosisten bikin konten kaya gini terus",0
2024-11-11T16:29:04Z,@No-cc1fq,"Waduh harus jadiin per episode ni, saing iklan sirup",0
2024-11-11T16:28:40Z,@BLUE-hair-Guy,WOW,0
2024-11-11T16:27:05Z,@ridhocadell21,"Ayo min bikin satu season 12 episode, per episode durasi 24 menit🔥",0
2024-11-11T16:26:41Z,@weebsDev,"pesan saya untuk BNI, lanjutkan Memasaknya! buat kompetitor bersujud kepada anda!",0
2024-11-11T16:25:06Z,@atyt69-69,wwwww (←⁠(⁠&gt;⁠▽⁠&lt;⁠)⁠ﾉ,0
2024-11-11T16:06:59Z,@ndrarikpans5017,BNI sangar,0
2024-11-11T15:52:23Z,@rau_syan,bangga pakai bni 🎉,0
2024-11-11T15:40:25Z,@manofculturecum,wibuu,0
2024-11-11T15:29:36Z,@Porpolhot,Better than blue lock s2,6
2024-11-11T15:29:21Z,@Lukman-m2k,Awalnya gue kira ini anime yg ngomong &quot;this is american jokes&quot;,0
2024-11-11T15:23:07Z,@rizemiya,Mantaps,0
2024-11-11T15:20:15Z,@Fransfever,Keliatan Amat Dari Keseluruhan Mirip:<br>Azumanga Daioh<br>Nichijou <br>Lucky Stars<br><br>Tapi Respect Sih Kata Gua,0
2024-11-11T15:11:35Z,@Ellenjoe0897,Saya minta izin anime iklan BNI  yaaa 🥰 buat bikin dubbing 🙏🙏,0
2024-11-11T15:11:14Z,@qorrn,BNI lagi di era osaka🗣️🔥🔥🔥🔥,0
